quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
195/2	0.5	35	33	1/8	1/8	3/4	4	1		V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
98	0.5	35	33	1/4	1/4	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
197/2	0.5	35	33	3/8	3/8	3/4	4	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
99	0.5	35	33	1/2	1/2	3/4	4	1		ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
199/2	0.5	35	33	5/8	5/8	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	1.0	36	34	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
101	2.0	36	34	1/4	1/4	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
103	3.0	37	35	0	0	3/4	4	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	1.5	38	36	0	0	3/4	4	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
215/2	0.5	38	36	3/8	3/8	3/4	4	1		I+6	G	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
108	0.5	38	36	1/2	1/2	3/4	4	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
217/2	0.5	38	36	5/8	5/8	3/4	4	1		V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
109	0.5	39	37	0	0	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
219/2	0.5	39	37	1/8	1/8	3/4	4	1		#viio7/vi	G	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
110	0.5	39	37	1/4	1/4	3/4	4	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
221/2	0.5	39	37	3/8	3/8	3/4	4	1		ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
111	0.5	39	37	1/2	1/2	3/4	4	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
223/2	0.5	39	37	5/8	5/8	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	3.0	40	38	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
115	1.0	41	39	0	0	3/4	4	1		V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
116	1.0	41	39	1/4	1/4	3/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
117	1.0	41	39	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
118	1.0	42	40	0	0	3/4	4	1		I(4)	G	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
119	2.0	42	40	1/4	1/4	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
121	1.0	43	41	0	0	3/4	4	1		V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
122	1.0	43	41	1/4	1/4	3/4	4	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
123	1.0	43	41	1/2	1/2	3/4	4	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	3.0	44	42	0	0	3/4	4	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
127	2.0	45	43	0	0	3/4	4	1		I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
129	1.0	46	43	0	1/2	3/4	4	1		IV.V	G	IV		V		V							M	0	0	1, 5, 2		1	1
130	3.0	47	44	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
133	3.0	48	45	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
136	3.0	49	46	0	0	3/4	4	1		V2/IV	G	IV		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
139	3.0	50	47	0	0	3/4	4	1		IV6	G	IV		IV6		IV		6					M	0	0	3, 0, -1		-1	3
142	3.0	51	48	0	0	3/4	4	1		It6	G	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
145	3.0	52	49	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
148	3.0	53	50	0	0	3/4	4	1		V7/V	G	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
151	2.0	54	51	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
153	4.0	55	51	0	1/2	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
157	3.0	57	53	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	2.0	58	54	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
162	1.0	58	54	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
163	3.0	59	55	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
166	3.0	60	56	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
169	1.0	61	57	0	0	3/4	4	1		iv6	G	IV		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
170	1.0	61	57	1/4	1/4	3/4	4	1		ii	G	IV		ii		ii							m	0	0	2, -1, 3		2	2
171	1.0	61	57	1/2	1/2	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
172	1.0	62	58	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
173	1.0	62	58	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
174	1.0	62	58	1/2	1/2	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
175	2.0	63	59	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
177	1.0	63	59	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
178	2.0	64	60	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
180	1.0	64	60	1/2	1/2	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
181	3.0	65	61	0	0	3/4	4	1		V\\	G	IV		V		V						\\	M	0	0	1, 5, 2		1	1
184	2.0	66	62	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
186	1.0	66	62	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
187	3.0	67	63	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
190	3.0	68	64	0	0	3/4	4	1		V	G	IV		V		V							M	0	0	1, 5, 2		1	1
193	3.0	69	65	0	0	3/4	4	1		V7/IV	G	IV		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
196	3.0	70	66	0	0	3/4	4	1		IV	G	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
199	3.0	71	67	0	0	3/4	4	1		V65	G	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
202	3.0	72	68	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
205	3.0	73	69	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	3.0	74	70	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
211	3.0	75	71	0	0	3/4	4	1		V2	G	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
214	3.0	76	72	0	0	3/4	4	1		I6	G	IV		I6		I		6					M	0	0	4, 1, 0		0	4
217	3.0	77	73	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
220	2.0	78	74	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
222	1.0	78	74	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
223	3.0	79	75	0	0	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
226	2.0	80	76	0	0	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
228	1.0	80	76	1/2	1/2	3/4	4	1		V65/V	G	IV		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
229	2.0	81	77	0	0	3/4	4	1		V(64)	G	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
231	1.0	81	77	1/2	1/2	3/4	4	1		V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	1.0	82	78	0	0	3/4	4	1		I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
233	2.0	82	78	1/4	1/4	3/4	4	1		I	G	IV		I		I							M	0	0	0, 4, 1		0	0
		83	79	0	0	3/4	4	1	1	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
235	2.0	84	79	0	0	3/4	4	1	2	I\\	G	IV		I		I						\\	M	0	0	0, 4, 1		0	0
237	4.0	84	79	1/2	1/2	3/4	4	1	2	I	G	IV		I		I							M	0	0	0, 4, 1		0	0
241	3.0	86	81	0	0	3/4	4	1		IM2	G	IV		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
244	3.0	87	82	0	0	3/4	4	1		vi7	G	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
247	3.0	88	83	0	0	3/4	4	1		I64	G	IV		I64		I		64					M	0	0	1, 0, 4		0	1
250	3.0	89	84	0	0	3/4	4	1		V.viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
253	3.0	90	85	0	0	3/4	4	1		vii%2(+2)	G	V		vii%2(+2)		vii	%	2	+2				%7	0	0	3, 5, 2, -1	0	5	3
256	5.0	91	86	0	0	3/4	4	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
