mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
37	37	146	2.0	1/2	1/2	2/2	4	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
38	38	148	2.0	0	0	2/2	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
38	38	150	2.0	1/2	1/2	2/2	4	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
39	39	152	1.0	0	0	2/2	4	1		I(4)	D	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
39	39	153	2.0	1/4	1/4	2/2	4	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
39	39	155	1.0	3/4	3/4	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
40	40	156	2.0	0	0	2/2	4	1		V65/vi	D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
40	40	158	2.0	1/2	1/2	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
41	41	160	2.0	0	0	2/2	4	1		V65/vi	D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
41	41	162	2.0	1/2	1/2	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
42	42	164	1.0	0	0	2/2	4	1		ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
42	42	165	1.0	1/4	1/4	2/2	4	1		ii65	D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
42	42	166	2.0	1/2	1/2	2/2	4	1		V/vi	D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
43	43	168	1.0	0	0	2/2	4	1		vi(4)	D	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
43	43	169	2.0	1/4	1/4	2/2	4	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
43	43	171	1.0	3/4	3/4	2/2	4	1		v.i6	D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
44	44	172	1.0	0	0	2/2	4	1		iv	D	v		iv		iv							m	0	1	-1, -4, 0		-1	-1
44	44	173	1.0	1/4	1/4	2/2	4	1		ii65	D	v		ii65		ii		65					mm7	0	1	-1, 3, 0, 2		2	-1
44	44	174	2.0	1/2	1/2	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
45	45	176	1.0	0	0	2/2	4	1		i(4)	D	v		i(4)		i			4				m	0	1	0, -1, 1		0	0
45	45	177	1.0	1/4	1/4	2/2	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
45	45	178	6.0	1/2	1/2	2/2	4	1		Ger6	D	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
47	47	184	2.0	0	0	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
47	47	186	1.0	1/2	1/2	2/2	4	1		VI	D	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
47	47	187	5.0	3/4	3/4	2/2	4	1		Ger6	D	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
49	49	192	2.0	0	0	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
49	49	194	6.0	1/2	1/2	2/2	4	1		Ger6	D	v		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
51	51	200	2.0	0	0	2/2	4	1		V\\	D	v		V		V						\\	M	0	1	1, 5, 2		1	1
51	51	202	10.0	1/2	1/2	2/2	4	1		V.V	D	V		V		V							M	0	0	1, 5, 2		1	1
54	54	212	6.0	0	0	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	218	2.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
56	56	220	2.0	0	0	2/2	4	1		ii65	D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
56	56	222	2.0	1/2	1/2	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	224	4.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
58	58	228	12.0	0	0	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	240	4.0	0	0	2/2	4	1		V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	62	244	8.0	0	0	2/2	4	1		#viio2/vi	D	V		#viio2/vi		#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
64	64	252	12.0	0	0	2/2	4	1		bVII.viio	D	bVII		viio		vii	o						o	0	0	5, 2, -1		5	5
67	67	264	4.0	0	0	2/2	4	1		V7	D	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	268	4.0	0	0	2/2	4	1		I	D	bVII		I		I							M	0	0	0, 4, 1		0	0
69	69	272	4.0	0	0	2/2	4	1		V2	D	bVII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
70	70	276	2.0	0	0	2/2	4	1		I6	D	bVII		I6		I		6					M	0	0	4, 1, 0		0	4
70	70	278	2.0	1/2	1/2	2/2	4	1		V6	D	bVII		V6		V		6					M	0	0	5, 2, 1		1	5
71	71	280	2.0	0	0	2/2	4	1		I	D	bVII		I		I							M	0	0	0, 4, 1		0	0
71	71	282	2.0	1/2	1/2	2/2	4	1		V	D	bVII		V		V							M	0	0	1, 5, 2		1	1
72	72	284	4.0	0	0	2/2	4	1		vi	D	bVII		vi		vi							m	0	0	3, 0, 4		3	3
73	73	288	4.0	0	0	2/2	4	1		v.V2	D	v		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
74	74	292	2.0	0	0	2/2	4	1		i6	D	v		i6		i		6					m	0	1	-3, 1, 0		0	-3
74	74	294	2.0	1/2	1/2	2/2	4	1		ii%43	D	v		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
75	75	296	2.0	0	0	2/2	4	1		V(64)	D	v		V(64)		V			64				M	0	1	1, 0, -3		1	1
75	75	298	2.0	1/2	1/2	2/2	4	1		V	D	v		V		V							M	0	1	1, 5, 2		1	1
76	76	300	6.0	0	0	2/2	4	1		V.I	D	V		I		I							M	0	0	0, 4, 1		0	0
77	77	306	2.0	1/2	1/2	2/2	4	1		viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
78	78	308	4.0	0	0	2/2	4	1		#viio6/ii	D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
79	79	312	4.0	0	0	2/2	4	1		viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
80	80	316	2.0	0	0	2/2	4	1		V(4+2)	D	V		V(4+2)		V			4+2				M	0	0	1, 0, 2	3	1	1
80	80	318	2.0	1/2	1/2	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
81	81	320	1.0	0	0	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
81	81	321	1.0	1/4	1/4	2/2	4	1		V7(+2)	D	V		V7(+2)		V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
81	81	322	1.0	1/2	1/2	2/2	4	1		V(+6)	D	V		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
81	81	323	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	324	4.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
83	83	328	2.0	0	0	2/2	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
83	83	330	2.0	1/2	1/2	2/2	4	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
84	84	332	4.0	0	0	2/2	4	1		#viio43/ii	D	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
85	85	336	4.0	0	0	2/2	4	1		#viio65/ii	D	V		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
86	86	340	4.0	0	0	2/2	4	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
87	87	344	4.0	0	0	2/2	4	1		viio7/V	D	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
88	88	348	4.0	0	0	2/2	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
89	89	352	4.0	0	0	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	90	356	2.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
90	90	358	2.0	1/2	1/2	2/2	4	1		V2/IV	D	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
91	91	360	1.0	0	0	2/2	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
91	91	361	1.0	1/4	1/4	2/2	4	1		V64	D	V		V64		V		64					M	0	0	2, 1, 5		1	2
91	91	362	1.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
91	91	363	1.0	3/4	3/4	2/2	4	1		V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
92	92	364	2.0	0	0	2/2	4	1		viio6(7)/V	D	V		viio6(7)/V		vii	o	6	7	V			o	0	0	3, 0, 4		6	3
92	92	366	2.0	1/2	1/2	2/2	4	1		viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
93	93	368	2.0	0	0	2/2	4	1		V(4)	D	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
93	93	370	2.0	1/2	1/2	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	94	372	3.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
94	94	375	1.0	3/4	3/4	2/2	4	1		V2/IV	D	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
95	95	376	1.0	0	0	2/2	4	1		IV6	D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
95	95	377	1.0	1/4	1/4	2/2	4	1		I64	D	V		I64		I		64					M	0	0	1, 0, 4		0	1
95	95	378	1.0	1/2	1/2	2/2	4	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
95	95	379	1.0	3/4	3/4	2/2	4	1		I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
96	96	380	1.0	0	0	2/2	4	1		viio6(7)/V	D	V		viio6(7)/V		vii	o	6	7	V			o	0	0	3, 0, 4		6	3
96	96	381	3.0	1/4	1/4	2/2	4	1		viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
97	97	384	1.0	0	0	2/2	4	1		V7(4)	D	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
97	97	385	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98	388	1.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
98	98	389	1.0	1/4	1/4	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
98	98	390	1.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
98	98	391	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	392	1.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
99	99	393	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	100	396	1.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
100	100	397	1.0	1/4	1/4	2/2	4	1		V	D	V		V		V							M	0	0	1, 5, 2		1	1
100	100	398	1.0	1/2	1/2	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
100	100	399	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	400	1.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
101	101	401	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	404	1.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
102	102	405	1.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	406	1.0	1/2	1/2	2/2	4	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	102	407	1.0	3/4	3/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	408	1.0	0	0	2/2	4	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
103	103	409	3.0	1/4	1/4	2/2	4	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	104	412	4.0	0	0	2/2	4	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
105	105	416	4.0	0	0	2/2	4	1		IV.i6	D	IV		i6		i		6					m	0	0	-3, 1, 0		0	-3
106	106	420	4.0	0	0	2/2	4	1		V/IV	D	IV		V/IV		V				IV			M	0	0	0, 4, 1		0	0
107	107	424	4.0	0	0	2/2	4	1		IV	D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
108	108			0	0	2/2	4	1	1	I.V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	108	428	8.0	0	0	2/2	4	1	2	i.V7	D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
112	110	436	4.0	0	0	2/2	4	1		i	D	i		i		i							m	0	1	0, -3, 1		0	0
113	111	440	4.0	0	0	2/2	4	1		V43	D	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
114	112	444	4.0	0	0	2/2	4	1		i6	D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
115	113	448	4.0	0	0	2/2	4	1		ii%65	D	i		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
116	114	452	4.0	0	0	2/2	4	1		V(64)	D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
117	115	456	4.0	0	0	2/2	4	1		V	D	i		V		V							M	0	1	1, 5, 2		1	1
118	116	460	2.0	0	0	2/2	4	1		bVI.I(4)	D	bVI		I(4)		I			4				M	0	0	0, -1, 1		0	0
118	116	462	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
119	117	464	4.0	0	0	2/2	4	1		V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	118	468	4.0	0	0	2/2	4	1		V65/vi	D	bVI		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
121	119	472	4.0	0	0	2/2	4	1		vi	D	bVI		vi		vi							m	0	0	3, 0, 4		3	3
122	120	476	2.0	0	0	2/2	4	1		ii65	D	bVI		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
122	120	478	2.0	1/2	1/2	2/2	4	1		V65/V	D	bVI		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
123	121	480	1.0	0	0	2/2	4	1		V	D	bVI		V		V							M	0	0	1, 5, 2		1	1
123	121	481	1.0	1/4	1/4	2/2	4	1		V(+7+2)	D	bVI		V(+7+2)		V			+7+2				M	0	0	1, 5, 2	-1, 3	1	1
123	121	482	1.0	1/2	1/2	2/2	4	1		V(64)	D	bVI		V(64)		V			64				M	0	0	1, 0, 4		1	1
123	121	483	1.0	3/4	3/4	2/2	4	1		V7	D	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	122	484	4.0	0	0	2/2	4	1		I\\	D	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
125	123	488	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
125	123	490	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
126	124	492	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
126	124	494	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
127	125	496	1.0	0	0	2/2	4	1		IV	D	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
127	125	497	1.0	1/4	1/4	2/2	4	1		ii65	D	bVI		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
127	125	498	2.0	1/2	1/2	2/2	4	1		V	D	bVI		V		V							M	0	0	1, 5, 2		1	1
128	126	500	1.0	0	0	2/2	4	1		I(4)	D	bVI		I(4)		I			4				M	0	0	0, -1, 1		0	0
128	126	501	3.0	1/4	1/4	2/2	4	1		I\\	D	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
129	127	504	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
129	127	506	2.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
130	128	508	2.0	0	0	2/2	4	1		V65	D	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
130	128	510	1.0	1/2	1/2	2/2	4	1		I	D	bVI		I		I							M	0	0	0, 4, 1		0	0
130	128	511	1.0	3/4	3/4	2/2	4	1		iv.i	D	iv		i		i							m	0	1	0, -3, 1		0	0
131	129	512	2.0	0	0	2/2	4	1		V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
131	129	514	2.0	1/2	1/2	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
132	130	516	2.0	0	0	2/2	4	1		V65	D	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
132	130	518	2.0	1/2	1/2	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
133	131	520	1.0	0	0	2/2	4	1		iv	D	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
133	131	521	1.0	1/4	1/4	2/2	4	1		ii%65	D	iv		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
133	131	522	2.0	1/2	1/2	2/2	4	1		V	D	iv		V		V							M	0	1	1, 5, 2		1	1
134	132	524	1.0	0	0	2/2	4	1		i(4)	D	iv		i(4)		i			4				m	0	1	0, -1, 1		0	0
134	132	525	1.0	1/4	1/4	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
134	132	526	2.0	1/2	1/2	2/2	4	1		III	D	iv		III		III							M	0	1	-3, 1, -2		-3	-3
135	133	528	1.0	0	0	2/2	4	1		iv	D	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
135	133	529	1.0	1/4	1/4	2/2	4	1		ii%65	D	iv		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
135	133	530	2.0	1/2	1/2	2/2	4	1		V	D	iv		V		V							M	0	1	1, 5, 2		1	1
136	134	532	1.0	0	0	2/2	4	1		i\\	D	iv		i		i						\\	m	0	1	0, -3, 1		0	0
136	134	533	3.0	1/4	1/4	2/2	4	1		i	D	iv		i		i							m	0	1	0, -3, 1		0	0
137	135	536	4.0	0	0	2/2	4	1		v.iv6	D	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
138	136	540	7.0	0	0	2/2	4	1		V7(9)	D	v		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
139	137	547	1.0	3/4	3/4	2/2	4	1		V7	D	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
140	138	548	4.0	0	0	2/2	4	1		i	D	v		i		i							m	0	1	0, -3, 1		0	0
141	139	552	4.0	0	0	2/2	4	1		vi.iv6	D	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
142	140	556	7.0	0	0	2/2	4	1		V7(9)	D	vi		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
143	141	563	1.0	3/4	3/4	2/2	4	1		V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
144	142	564	4.0	0	0	2/2	4	1		i\\	D	vi		i		i						\\	m	0	1	0, -3, 1		0	0
145	143	568	4.0	0	0	2/2	4	1		i	D	vi		i		i							m	0	1	0, -3, 1		0	0
146	144	572	4.0	0	0	2/2	4	1		VI64	D	vi		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
147	145	576	4.0	0	0	2/2	4	1		VI	D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
148	146	580	2.0	0	0	2/2	4	1		iii.#viio65	D	iii		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
148	146	582	2.0	1/2	1/2	2/2	4	1		V43	D	iii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
