mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23	1/2	1/2	2/2	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
24	24	0	0	2/2	1	1	V6	D	I		V6		V		6				M	0	0	5, 2, 1		1	5
24	24	1/2	1/2	2/2	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
25	25	0	0	2/2	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
25	25	1/4	1/4	2/2	1	1	V6(2)	D	I		V6(2)		V		6	2			M	0	0	5, 2, 3		1	5
25	25	3/8	3/8	2/2	1	1	V6	D	I		V6		V		6				M	0	0	5, 2, 1		1	5
25	25	1/2	1/2	2/2	1	1	I(4)	D	I		I(4)		I			4			M	0	0	0, -1, 1		0	0
25	25	5/8	5/8	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
25	25	3/4	3/4	2/2	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
26	26	0	0	2/2	1	1	ii6	D	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
26	26	1/2	1/2	2/2	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
27	27	0	0	2/2	1	1	I\\	D	I		I		I					\\	M	0	0	0, 4, 1		0	0
27	27	1/4	1/4	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
28	28	0	0	2/2	1	1	V2/IV	D	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
29	29	0	0	2/2	1	1	IV6	D	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
30	30	0	0	2/2	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
31	31	0	0	2/2	1	1	I(#2)	D	I		I(#2)		I			#2			M	0	0	0, 9, 1		0	0
31	31	1/4	1/4	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
32	32	0	0	2/2	1	1	V2/IV	D	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
33	33	0	0	2/2	1	1	IV6	D	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
34	34	0	0	2/2	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
35	35	0	0	2/2	1	1	I(#2)	D	I		I(#2)		I			#2			M	0	0	0, 9, 1		0	0
35	35	1/4	1/4	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
36	36	0	0	2/2	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
36	36	1/2	1/2	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
37	37	0	0	2/2	1	1	V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
37	37	1/2	1/2	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
38	38	0	0	2/2	1	1	ii65	D	I		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
38	38	1/2	1/2	2/2	1	1	V	D	I		V		V						M	0	0	1, 5, 2		1	1
39	39	0	0	2/2	1	1	I(4)	D	I		I(4)		I			4			M	0	0	0, -1, 1		0	0
39	39	1/4	1/4	2/2	1	1	I\\	D	I		I		I					\\	M	0	0	0, 4, 1		0	0
39	39	3/4	3/4	2/2	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
40	40	0	0	2/2	1	1	V65/vi	D	I		V65/vi		V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
40	40	1/2	1/2	2/2	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
41	41	0	0	2/2	1	1	V65/vi	D	I		V65/vi		V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
41	41	1/2	1/2	2/2	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
42	42	0	0	2/2	1	1	ii	D	I		ii		ii						m	0	0	2, -1, 3		2	2
42	42	1/4	1/4	2/2	1	1	ii65	D	I		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
42	42	1/2	1/2	2/2	1	1	V/vi	D	I		V/vi		V				vi		M	0	0	4, 8, 5		4	4
43	43	0	0	2/2	1	1	vi(4)	D	I		vi(4)		vi			4			m	0	0	3, 2, 4		3	3
43	43	1/4	1/4	2/2	1	1	vi	D	I		vi		vi						m	0	0	3, 0, 4		3	3
43	43	3/4	3/4	2/2	1	1	v.i6	D	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
44	44	0	0	2/2	1	1	iv	D	v		iv		iv						m	0	1	-1, -4, 0		-1	-1
44	44	1/4	1/4	2/2	1	1	ii65	D	v		ii65		ii		65				mm7	0	1	-1, 3, 0, 2		2	-1
44	44	1/2	1/2	2/2	1	1	V	D	v		V		V						M	0	1	1, 5, 2		1	1
45	45	0	0	2/2	1	1	i(4)	D	v		i(4)		i			4			m	0	1	0, -1, 1		0	0
45	45	1/4	1/4	2/2	1	1	i	D	v		i		i						m	0	1	0, -3, 1		0	0
45	45	1/2	1/2	2/2	1	1	.Ger6	D	v		Ger6	Ger	vii	o	65	b3	V		M	0	1	-4, 0, -3, 6		6	-4
47	47	0	0	2/2	1	1	V	D	v		V		V						M	0	1	1, 5, 2		1	1
47	47	1/2	1/2	2/2	1	1	VI	D	v		VI		VI						M	0	1	-4, 0, -3		-4	-4
47	47	3/4	3/4	2/2	1	1	.Ger6	D	v		Ger6	Ger	vii	o	65	b3	V		M	0	1	-4, 0, -3, 6		6	-4
49	49	0	0	2/2	1	1	V	D	v		V		V						M	0	1	1, 5, 2		1	1
49	49	1/2	1/2	2/2	1	1	.Ger6	D	v		Ger6	Ger	vii	o	65	b3	V		M	0	1	-4, 0, -3, 6		6	-4
51	51	0	0	2/2	1	1	V\\	D	v		V		V					\\	M	0	1	1, 5, 2		1	1
51	51	1/2	1/2	2/2	1	1	V.V	D	V		V		V						M	0	0	1, 5, 2		1	1
54	54	0	0	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
55	55	1/2	1/2	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
56	56	0	0	2/2	1	1	ii65	D	V		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
56	56	1/2	1/2	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
57	57	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
58	58	0	0	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
61	61	0	0	2/2	1	1	V2	D	V		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
62	62	0	0	2/2	1	1	#viio2/vi	D	V		#viio2/vi		#vii	o	2		vi		o7	0	0	-1, 8, 5, 2		8	-1
64	64	0	0	2/2	1	1	.bVII.viio	D	bVII		viio		vii	o					o	0	0	5, 2, -1		5	5
67	67	0	0	2/2	1	1	V7	D	bVII		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
68	68	0	0	2/2	1	1	I	D	bVII		I		I						M	0	0	0, 4, 1		0	0
69	69	0	0	2/2	1	1	V2	D	bVII		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
70	70	0	0	2/2	1	1	I6	D	bVII		I6		I		6				M	0	0	4, 1, 0		0	4
70	70	1/2	1/2	2/2	1	1	V6	D	bVII		V6		V		6				M	0	0	5, 2, 1		1	5
71	71	0	0	2/2	1	1	I	D	bVII		I		I						M	0	0	0, 4, 1		0	0
71	71	1/2	1/2	2/2	1	1	V	D	bVII		V		V						M	0	0	1, 5, 2		1	1
72	72	0	0	2/2	1	1	vi	D	bVII		vi		vi						m	0	0	3, 0, 4		3	3
73	73	0	0	2/2	1	1	v.V2	D	v		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
74	74	0	0	2/2	1	1	i6	D	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
74	74	1/2	1/2	2/2	1	1	ii%43	D	v		ii%43		ii	%	43				%7	0	1	8, 0, 2, 1		2	8
75	75	0	0	2/2	1	1	V(64)	D	v		V(64)		V			64			M	0	1	1, 0, -3		1	1
75	75	1/2	1/2	2/2	1	1	V	D	v		V		V						M	0	1	1, 5, 2		1	1
76	76	0	0	2/2	1	1	V.I	D	V		I		I						M	0	0	0, 4, 1		0	0
77	77	1/2	1/2	2/2	1	1	viio6	D	V		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
78	78	0	0	2/2	1	1	#viio6/ii	D	V		#viio6/ii		#vii	o	6		ii		o	0	0	4, 1, 7		7	4
79	79	0	0	2/2	1	1	#viio7/V	D	V		#viio7/V		#vii	o	7		V		o7	0	0	13, 10, 7, 4		13	13
80	80	0	0	2/2	1	1	V(4+2)	D	V		V(4+2)		V			4+2			M	0	0	1, 0, 2	3	1	1
80	80	1/2	1/2	2/2	1	1	V	D	V		V		V						M	0	0	1, 5, 2		1	1
81	81	0	0	2/2	1	1	V	D	V		V		V						M	0	0	1, 5, 2		1	1
81	81	1/4	1/4	2/2	1	1	V7(+2)	D	V		V7(+2)		V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1	1
81	81	1/2	1/2	2/2	1	1	V(+6)	D	V		V(+6)		V			+6			M	0	0	1, 5, 2	4	1	1
81	81	3/4	3/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
82	82	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
83	83	0	0	2/2	1	1	I6	D	V		I6		I		6				M	0	0	4, 1, 0		0	4
83	83	1/2	1/2	2/2	1	1	ii6	D	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
84	84	0	0	2/2	1	1	#viio43/ii	D	V		#viio43/ii		#vii	o	43		ii		o7	0	0	1, -2, 7, 4		7	1
85	85	0	0	2/2	1	1	#viio65/ii	D	V		#viio65/ii		#vii	o	65		ii		o7	0	0	4, 1, -2, 7		7	4
86	86	0	0	2/2	1	1	ii6	D	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
87	87	0	0	2/2	1	1	#viio7/V	D	V		#viio7/V		#vii	o	7		V		o7	0	0	13, 10, 7, 4		13	13
88	88	0	0	2/2	1	1	V(64)	D	V		V(64)		V			64			M	0	0	1, 0, 4		1	1
89	89	0	0	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
90	90	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
90	90	1/2	1/2	2/2	1	1	V2/IV	D	V		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
91	91	0	0	2/2	1	1	I6	D	V		I6		I		6				M	0	0	4, 1, 0		0	4
91	91	1/4	1/4	2/2	1	1	V64	D	V		V64		V		64				M	0	0	2, 1, 5		1	2
91	91	1/2	1/2	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
91	91	3/4	3/4	2/2	1	1	V6	D	V		V6		V		6				M	0	0	5, 2, 1		1	5
92	92	0	0	2/2	1	1	#viio6(7)/V	D	V		#viio6(7)/V		#vii	o	6	7	V		o	0	0	10, 7, 4		13	10
92	92	1/2	1/2	2/2	1	1	#viio6/V	D	V		#viio6/V		#vii	o	6		V		o	0	0	10, 7, 13		13	10
93	93	0	0	2/2	1	1	V(4)	D	V		V(4)		V			4			M	0	0	1, 0, 2		1	1
93	93	1/2	1/2	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
94	94	0	0	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
94	94	3/4	3/4	2/2	1	1	V2/IV	D	V		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
95	95	0	0	2/2	1	1	IV6	D	V		IV6		IV		6				M	0	0	3, 0, -1		-1	3
95	95	1/4	1/4	2/2	1	1	I64	D	V		I64		I		64				M	0	0	1, 0, 4		0	1
95	95	1/2	1/2	2/2	1	1	IV	D	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
95	95	3/4	3/4	2/2	1	1	I6	D	V		I6		I		6				M	0	0	4, 1, 0		0	4
96	96	0	0	2/2	1	1	#viio6(7)/V	D	V		#viio6(7)/V		#vii	o	6	7	V		o	0	0	10, 7, 4		13	10
96	96	1/4	1/4	2/2	1	1	#viio6/V	D	V		#viio6/V		#vii	o	6		V		o	0	0	10, 7, 13		13	10
97	97	0	0	2/2	1	1	V7(4)	D	V		V7(4)		V		7	4			Mm7	0	0	1, 0, 2, -1		1	1
97	97	1/4	1/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
98	98	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
98	98	1/4	1/4	2/2	1	1	V	D	V		V		V						M	0	0	1, 5, 2		1	1
98	98	1/2	1/2	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
98	98	3/4	3/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
99	99	0	0	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
99	99	1/4	1/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
100	100	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
100	100	1/4	1/4	2/2	1	1	V	D	V		V		V						M	0	0	1, 5, 2		1	1
100	100	1/2	1/2	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
100	100	3/4	3/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
101	101	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
101	101	1/4	1/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
102	102	0	0	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
102	102	1/4	1/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
102	102	1/2	1/2	2/2	1	1	V(64)	D	V		V(64)		V			64			M	0	0	1, 0, 4		1	1
102	102	3/4	3/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
103	103	0	0	2/2	1	1	I	D	V		I		I						M	0	0	0, 4, 1		0	0
103	103	1/4	1/4	2/2	1	1	V7	D	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
104	104	0	0	2/2	1	1	I\\	D	V		I		I					\\	M	0	0	0, 4, 1		0	0
105	105	0	0	2/2	1	1	IV.i6	D	IV		i6		i		6				m	0	0	-3, 1, 0		0	-3
106	106	0	0	2/2	1	1	V/IV	D	IV		V/IV		V				IV		M	0	0	0, 4, 1		0	0
107	107	0	0	2/2	1	1	IV	D	IV		IV		IV						M	0	0	-1, 3, 0		-1	-1
108	108	0	0	2/2	1	1	I.V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
110	110	0	0	2/2	1	1	i.V7	D	i		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
112	112	0	0	2/2	1	1	i	D	i		i		i						m	0	1	0, -3, 1		0	0
113	113	0	0	2/2	1	1	V43	D	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
114	114	0	0	2/2	1	1	i6	D	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
115	115	0	0	2/2	1	1	ii%65	D	i		ii%65		ii	%	65				%7	0	1	1, 8, 0, 2		2	1
116	116	0	0	2/2	1	1	V(64)	D	i		V(64)		V			64			M	0	1	1, 0, -3		1	1
117	117	0	0	2/2	1	1	V	D	i		V		V						M	0	1	1, 5, 2		1	1
118	118	0	0	2/2	1	1	.bVI.I(4)	D	bVI		I(4)		I			4			M	0	0	0, -1, 1		0	0
118	118	1/2	1/2	2/2	1	1	I	D	bVI		I		I						M	0	0	0, 4, 1		0	0
119	119	0	0	2/2	1	1	V7	D	bVI		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
120	120	0	0	2/2	1	1	V65/vi	D	bVI		V65/vi		V		65		vi		Mm7	0	0	8, 5, 2, 4		4	8
121	121	0	0	2/2	1	1	vi	D	bVI		vi		vi						m	0	0	3, 0, 4		3	3
122	122	0	0	2/2	1	1	ii65	D	bVI		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
122	122	1/2	1/2	2/2	1	1	V65/V	D	bVI		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
123	123	0	0	2/2	1	1	V	D	bVI		V		V						M	0	0	1, 5, 2		1	1
123	123	1/4	1/4	2/2	1	1	V(+7+2)	D	bVI		V(+7+2)		V			+7+2			M	0	0	1, 5, 2	-1, 3	1	1
123	123	1/2	1/2	2/2	1	1	V(64)	D	bVI		V(64)		V			64			M	0	0	1, 0, 4		1	1
123	123	3/4	3/4	2/2	1	1	V7	D	bVI		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
124	124	0	0	2/2	1	1	I\\	D	bVI		I		I					\\	M	0	0	0, 4, 1		0	0
125	125	0	0	2/2	1	1	V65	D	bVI		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
125	125	1/2	1/2	2/2	1	1	I	D	bVI		I		I						M	0	0	0, 4, 1		0	0
126	126	0	0	2/2	1	1	V65	D	bVI		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
126	126	1/2	1/2	2/2	1	1	I	D	bVI		I		I						M	0	0	0, 4, 1		0	0
127	127	0	0	2/2	1	1	IV	D	bVI		IV		IV						M	0	0	-1, 3, 0		-1	-1
127	127	1/4	1/4	2/2	1	1	ii65	D	bVI		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
127	127	1/2	1/2	2/2	1	1	V	D	bVI		V		V						M	0	0	1, 5, 2		1	1
128	128	0	0	2/2	1	1	I(4)	D	bVI		I(4)		I			4			M	0	0	0, -1, 1		0	0
128	128	1/4	1/4	2/2	1	1	I\\	D	bVI		I		I					\\	M	0	0	0, 4, 1		0	0
129	129	0	0	2/2	1	1	V65	D	bVI		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
129	129	1/2	1/2	2/2	1	1	I	D	bVI		I		I						M	0	0	0, 4, 1		0	0
130	130	0	0	2/2	1	1	V65	D	bVI		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
130	130	1/2	1/2	2/2	1	1	I	D	bVI		I		I						M	0	0	0, 4, 1		0	0
130	130	3/4	3/4	2/2	1	1	iv.i	D	iv		i		i						m	0	1	0, -3, 1		0	0
131	131	0	0	2/2	1	1	V65	D	iv		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
131	131	1/2	1/2	2/2	1	1	i	D	iv		i		i						m	0	1	0, -3, 1		0	0
132	132	0	0	2/2	1	1	V65	D	iv		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
132	132	1/2	1/2	2/2	1	1	i	D	iv		i		i						m	0	1	0, -3, 1		0	0
133	133	0	0	2/2	1	1	iv	D	iv		iv		iv						m	0	1	-1, -4, 0		-1	-1
133	133	1/4	1/4	2/2	1	1	ii%65	D	iv		ii%65		ii	%	65				%7	0	1	1, 8, 0, 2		2	1
133	133	1/2	1/2	2/2	1	1	V	D	iv		V		V						M	0	1	1, 5, 2		1	1
134	134	0	0	2/2	1	1	i(4)	D	iv		i(4)		i			4			m	0	1	0, -1, 1		0	0
134	134	1/4	1/4	2/2	1	1	i	D	iv		i		i						m	0	1	0, -3, 1		0	0
134	134	1/2	1/2	2/2	1	1	III	D	iv		III		III						M	0	1	-3, 1, -2		-3	-3
135	135	0	0	2/2	1	1	iv	D	iv		iv		iv						m	0	1	-1, -4, 0		-1	-1
135	135	1/4	1/4	2/2	1	1	ii%65	D	iv		ii%65		ii	%	65				%7	0	1	1, 8, 0, 2		2	1
135	135	1/2	1/2	2/2	1	1	V	D	iv		V		V						M	0	1	1, 5, 2		1	1
136	136	0	0	2/2	1	1	i\\	D	iv		i		i					\\	m	0	1	0, -3, 1		0	0
136	136	1/4	1/4	2/2	1	1	i	D	iv		i		i						m	0	1	0, -3, 1		0	0
137	137	0	0	2/2	1	1	v.iv6	D	v		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
140	140	0	0	2/2	1	1	i	D	v		i		i						m	0	1	0, -3, 1		0	0
141	141	0	0	2/2	1	1	vi.iv6	D	vi		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
144	144	0	0	2/2	1	1	i\\	D	vi		i		i					\\	m	0	1	0, -3, 1		0	0
145	145	0	0	2/2	1	1	i	D	vi		i		i						m	0	1	0, -3, 1		0	0
146	146	0	0	2/2	1	1	VI64	D	vi		VI64		VI		64				M	0	1	-3, -4, 0		-4	-3
147	147	0	0	2/2	1	1	VI	D	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
148	148	0	0	2/2	1	1	iii.#viio65	D	iii		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
148	148	1/2	1/2	2/2	1	1	V43	D	iii		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
149	149	0	0	2/2	1	1	i6	D	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
150	150	0	0	2/2	1	1	i	D	iii		i		i						m	0	1	0, -3, 1		0	0
151	151	0	0	2/2	1	1	.Ger6	D	iii		Ger6	Ger	vii	o	65	b3	V		M	0	1	-4, 0, -3, 6		6	-4
152	152	0	0	2/2	1	1	V\\	D	iii		V		V					\\	M	0	1	1, 5, 2		1	1
152	152	1/2	1/2	2/2	1	1	V2	D	iii		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
153	153	0	0	2/2	1	1	i6	D	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
153	153	1/4	1/4	2/2	1	1	@none	D	iii		@none		@none						m	0	1				
153	153	1/2	1/2	2/2	1	1	i	D	iii		i		i						m	0	1	0, -3, 1		0	0
153	153	3/4	3/4	2/2	1	1	.It6	D	iii		It6	It	vii	o	6	b3	V		M	0	1	-4, 0, 6		6	-4
154	154	0	0	2/2	1	1	V\\	D	iii		V		V					\\	M	0	1	1, 5, 2		1	1
154	154	1/2	1/2	2/2	1	1	V2	D	iii		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
155	155	0	0	2/2	1	1	i6	D	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
155	155	1/4	1/4	2/2	1	1	@none	D	iii		@none		@none						m	0	1				
155	155	1/2	1/2	2/2	1	1	i	D	iii		i		i						m	0	1	0, -3, 1		0	0
155	155	3/4	3/4	2/2	1	1	.It6	D	iii		It6	It	vii	o	6	b3	V		M	0	1	-4, 0, 6		6	-4
156	156	0	0	2/2	1	1	V\\	D	iii		V		V					\\	M	0	1	1, 5, 2		1	1
156	156	1/12	1/12	2/2	1	1	V	D	iii		V		V						M	0	1	1, 5, 2		1	1
160	160	0	0	2/2	1	1	I.V65	D	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
162	162	0	0	2/2	1	1	I	D	I		I		I						M	0	0	0, 4, 1		0	0
163	163	0	0	2/2	1	1	V43	D	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
164	164	0	0	2/2	1	1	I6	D	I		I6		I		6				M	0	0	4, 1, 0		0	4
165	165	0	0	2/2	1	1	IV	D	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
166	166	0	0	2/2	1	1	V(64)	D	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
167	167	0	0	2/2	1	1	V7	D	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
168	168	0	0	2/2	1	1	#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi		o7	0	0	8, 5, 2, -1		8	8
169	169	0	0	2/2	1	1	vi\\	D	I		vi		vi					\\	m	0	0	3, 0, 4		3	3
170	170	0	0	2/2	1	1	V2/IV	D	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
171	171	0	0	2/2	1	1	V65/IV	D	I		V65/IV		V		65		IV		Mm7	0	0	4, 1, -2, 0		0	4
172	172	0	0	2/2	1	1	IV	D	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
173	173	0	0	2/2	1	1	viio6/IV	D	I		viio6/IV		vii	o	6		IV		o	0	0	1, -2, 4		4	1
174	174	0	0	2/2	1	1	IV6	D	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
