mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	33	3/8	3/8	6/8	1	1		vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
34	34	0	0	6/8	1	1		IV(4)	D	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
34	34	1/8	1/8	6/8	1	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
34	34	3/8	3/8	6/8	1	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	0	0	6/8	1	1		I\\	D	I		I		I						\\	M	0	0	0, 4, 1		0	0
35	35	5/8	5/8	6/8	1	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	36	0	0	6/8	1	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
36	36	1/4	1/4	6/8	1	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
36	36	3/8	3/8	6/8	1	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	5/8	5/8	6/8	1	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
37	37	0	0	6/8	1	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
37	37	5/8	5/8	6/8	1	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	38	0	0	6/8	1	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
38	38	1/4	1/4	6/8	1	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
38	38	3/8	3/8	6/8	1	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	5/8	5/8	6/8	1	1		V	D	I		V		V							M	0	0	1, 5, 2		1	1
39	39	0	0	6/8	1	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
42	42	0	0	6/8	1	1		.bIII	D	I		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
42	42	5/8	5/8	6/8	1	1		V.Ger6	D	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
43	43	0	0	6/8	1	1		V\\	D	V		V		V						\\	M	0	0	1, 5, 2		1	1
43	43	3/8	3/8	6/8	1	1		V[viio7	D	V	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
44	44	0	0	6/8	1	1		i	D	V	V	i		i							m	0	0	0, -3, 1		0	0
44	44	3/8	3/8	6/8	1	1		viio2	D	V	V	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
45	45	0	0	6/8	1	1		i64	D	V	V	i64		i		64					m	0	0	1, 0, -3		0	1
45	45	3/8	3/8	6/8	1	1		viio	D	V	V	viio		vii	o						o	0	0	5, 2, -1		5	5
46	46	0	0	6/8	1	1		i	D	V	V	i		i							m	0	0	0, -3, 1		0	0
46	46	3/8	3/8	6/8	1	1		#viio64/V	D	V	V	#viio64/V		#vii	o	64		V			o	0	0	0, 6, 3		6	0
47	47	0	0	6/8	1	1		V6	D	V	V	V6		V		6					M	0	0	5, 2, 1		1	5
47	47	3/8	3/8	6/8	1	1		viio43	D	V	V	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
48	48	0	0	6/8	1	1		i6	D	V	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
48	48	3/8	3/8	6/8	1	1		viio7	D	V	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
49	49	0	0	6/8	1	1		i	D	V	V	i		i							m	0	0	0, -3, 1		0	0
49	49	3/8	3/8	6/8	1	1		viio64	D	V	V	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
50	50	0	0	6/8	1	1		i6	D	V	V	i6		i		6					m	0	0	-3, 1, 0		0	-3
50	50	3/8	3/8	6/8	1	1		#viio64/V	D	V	V	#viio64/V		#vii	o	64		V			o	0	0	0, 6, 3		6	0
51	51	0	0	6/8	1	1		V6]\\	D	V	V	V6		V		6				\\	M	0	0	5, 2, 1		1	5
51	51	1/8	1/8	6/8	1	1		@none	D	V		@none		@none							m	0	0				
57	57	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
58	58	0	0	6/8	1	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
59	59	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
59	59	3/8	3/8	6/8	1	1		V6(#4)	D	V		V6(#4)		V		6	#4				M	0	0	5, 7, 1		1	5
59	59	5/8	5/8	6/8	1	1		V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	60	0	0	6/8	1	1		i	D	V		i		i							m	0	0	0, -3, 1		0	0
60	60	1/4	1/4	6/8	1	1		V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	60	3/8	3/8	6/8	1	1		IV6	D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
60	60	5/8	5/8	6/8	1	1		.Ger6	D	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
61	61	0	0	6/8	1	1		V\\	D	V		V		V						\\	M	0	0	1, 5, 2		1	1
62	62	0	0	6/8	1	1		#viio6/V	D	V		#viio6/V		#vii	o	6		V			o	0	0	3, 0, 6		6	3
62	62	3/8	3/8	6/8	1	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	63	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
63	63	3/8	3/8	6/8	1	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	63	5/8	5/8	6/8	1	1		ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	64	0	0	6/8	1	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	3/8	3/8	6/8	1	1		V(6)	D	V		V(6)		V			6				M	0	0	1, 5, 4		1	1
64	64	1/2	1/2	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	6/8	1	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
65	65	3/8	3/8	6/8	1	1		I64	D	V		I64		I		64					M	0	0	1, 0, 4		0	1
66	66	0	0	6/8	1	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	66	3/8	3/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
68	68	0	0	6/8	1	1		V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	69	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
70	70	0	0	6/8	1	1		V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	70	3/8	3/8	6/8	1	1		V2/IV	D	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
71	71	0	0	6/8	1	1		IV6	D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
71	71	3/8	3/8	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
72	72	0	0	6/8	1	1		viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
72	72	3/8	3/8	6/8	1	1		V65/IV	D	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
73	73	0	0	6/8	1	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
73	73	3/8	3/8	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
74	74	0	0	6/8	1	1		viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
74	74	3/8	3/8	6/8	1	1		V65/IV	D	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
75	75	0	0	6/8	1	1		IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
75	75	3/8	3/8	6/8	1	1		iv	D	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
76	76	0	0	6/8	1	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	76	3/8	3/8	6/8	1	1		#viio65/V	D	V		#viio65/V		#vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
77	77	0	0	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	6/8	1	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	79	0	0	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	0	0	6/8	1	1		.bIII.I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
82	82	0	0	6/8	1	1		V65	D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	83	0	0	6/8	1	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
84	84	0	0	6/8	1	1		V65	D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	85	0	0	6/8	1	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
86	86	0	0	6/8	1	1		V65	D	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
87	87	0	0	6/8	1	1		I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
88	88	0	0	6/8	1	1		V.#viio/V	D	V		#viio/V		#vii	o			V			o	0	0	6, 3, 0		6	6
89	89	0	0	6/8	1	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
90	90	3/8	3/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	0	0	6/8	1	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
91	91	1/4	1/4	6/8	1	1		V/bIII	D	V		V/bIII		V				bIII			M	0	0	-2, 2, -1		-2	-2
91	91	3/8	3/8	6/8	1	1		.bIII	D	V		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
92	92	0	0	6/8	1	1		V2/bII	D	V		V2/bII		V		2		bII			Mm7	0	0	-6, -4, 0, -3		-4	-6
93	93	0	0	6/8	1	1		.bII	D	V		bII		bII							M	0	0	-5, -1, -4		-5	-5
94	94	0	0	6/8	1	1		#viio7/V	D	V		#viio7/V		#vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
95	95	0	0	6/8	1	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
96	96	0	0	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	0	0	6/8	1	1		I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
97	97	1/2	1/2	6/8	1	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
97	97	5/8	5/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	98	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
98	98	1/2	1/2	6/8	1	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
98	98	5/8	5/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
99	99	1/2	1/2	6/8	1	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
99	99	5/8	5/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	100	0	0	6/8	1	1		V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	100	1/2	1/2	6/8	1	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
100	100	5/8	5/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	101	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
101	101	3/8	3/8	6/8	1	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
101	101	5/8	5/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
102	102	3/8	3/8	6/8	1	1		V7(2)	D	V		V7(2)		V		7	2				Mm7	0	0	3, 5, 2, -1		1	3
102	102	5/8	5/8	6/8	1	1		V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	103	0	0	6/8	1	1		I	D	V		I		I							M	0	0	0, 4, 1		0	0
103	103	1/8	1/8	6/8	1	1		I.V[I	D	I	V	I		I							M	0	0	0, 4, 1		0	0
103	103	3/8	3/8	6/8	1	1		ii6(2)	D	I	V	ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
103	103	5/8	5/8	6/8	1	1		ii6	D	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
104	104	0	0	6/8	1	1		I6(2)	D	I	V	I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
104	104	1/4	1/4	6/8	1	1		I6	D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
104	104	3/8	3/8	6/8	1	1		viio6(2)	D	I	V	viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
104	104	5/8	5/8	6/8	1	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
105	105	0	0	6/8	1	1		vi6(2)	D	I	V	vi6(2)		vi		6	2				m	0	0	0, 4, 5		3	0
105	105	1/4	1/4	6/8	1	1		vi6	D	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
105	105	3/8	3/8	6/8	1	1		V6(2)	D	I	V	V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
105	105	5/8	5/8	6/8	1	1		V6	D	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
106	106	0	0	6/8	1	1		IV6(2)	D	I	V	IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
106	106	1/4	1/4	6/8	1	1		IV6	D	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
106	106	3/8	3/8	6/8	1	1		iii6(2)	D	I	V	iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
106	106	5/8	5/8	6/8	1	1		iii6	D	I	V	iii6		iii		6					m	0	0	1, 5, 4		4	1
107	107	0	0	6/8	1	1		ii6(2)	D	I	V	ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
107	107	1/4	1/4	6/8	1	1		ii6	D	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
107	107	3/8	3/8	6/8	1	1		#viio6(2)/ii	D	I	V	#viio6(2)/ii		#vii	o	6	2	ii			o	0	0	4, 1, 2		7	4
107	107	5/8	5/8	6/8	1	1		#viio6/ii	D	I	V	#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
108	108	0	0	6/8	1	1		#viio2/V	D	I	V	#viio2/V		#vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
108	108	3/8	3/8	6/8	1	1		viio6(2)	D	I	V	viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
108	108	5/8	5/8	6/8	1	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
109	109	0	0	6/8	1	1		viio6	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
110	110	0	0	6/8	1	1		viio6]	D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
111	111	0	0	6/8	1	1		#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
113	113	0	0	6/8	1	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
114	114	0	0	6/8	1	1		.bVII7	D	I		bVII7		bVII		7					Mm7	0	0	-2, 2, -1, -4		-2	-2
115	115	0	0	6/8	1	1	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	117	1/2	1/2	6/8	1	1	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
118	118	0	0	6/8	1	1	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
119	119	0	0	6/8	1	1	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
121	121	0	0	6/8	1	1	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
121	121	1/8	1/8	6/8	1	1	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
122	122	0	0	6/8	1	1	2	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
124	124	1/2	1/2	6/8	1	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
125	125	0	0	6/8	1	1		I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
126	126	0	0	6/8	1	1		viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
128	128	0	0	6/8	1	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
128	128	1/2	1/2	6/8	1	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
130	130	0	0	6/8	1	1		#io6	D	I		#io6		#i	o	6					o	0	0	4, 1, 7		7	4
131	131	0	0	6/8	1	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
132	132	0	0	6/8	1	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
133	133	0	0	6/8	1	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
134	134	0	0	6/8	1	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
135	135	0	0	6/8	1	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
136	136	0	0	6/8	1	1		iiio6	D	I		iiio6		iii	o	6					o	0	0	1, -2, 4		4	1
137	137	0	0	6/8	1	1		.bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
139	139	0	0	6/8	1	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
139	139	3/8	3/8	6/8	1	1		.bVII6	D	I		bVII6		bVII		6					M	0	0	2, -1, -2		-2	2
141	141	0	0	6/8	1	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
142	142	0	0	6/8	1	1		ii64	D	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
142	142	3/8	3/8	6/8	1	1		V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	143	0	0	6/8	1	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
143	143	3/8	3/8	6/8	1	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
144	144	0	0	6/8	1	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
144	144	3/8	3/8	6/8	1	1		V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
145	145	0	0	6/8	1	1		I	D	I		I		I							M	0	0	0, 4, 1		0	0
145	145	3/8	3/8	6/8	1	1		vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
147	147	0	0	6/8	1	1		V6(2)	D	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
147	147	3/8	3/8	6/8	1	1		V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
149	149	0	0	6/8	1	1		v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
151	151	0	0	6/8	1	1		IV6(2)	D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
151	151	3/8	3/8	6/8	1	1		IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
153	153	0	0	6/8	1	1		IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
153	153	3/8	3/8	6/8	1	1		ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
154	154	0	0	6/8	1	1		ii.V(64)	D	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
155	155	0	0	6/8	1	1		#viio6	D	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
156	156	3/8	3/8	6/8	1	1		V7	D	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
157	157	0	0	6/8	1	1		i\\	D	ii		i		i						\\	m	0	1	0, -3, 1		0	0
157	157	3/8	3/8	6/8	1	1		.bIII6	D	ii		bIII6		bIII		6					M	0	1	-6, -9, -10		-10	-6
159	159	0	0	6/8	1	1		v6	D	ii		v6		v		6					m	0	1	-2, 2, 1		1	-2
160	160	0	0	6/8	1	1		v	D	ii		v		v							m	0	1	1, -2, 2		1	1
160	160	3/8	3/8	6/8	1	1		v6	D	ii		v6		v		6					m	0	1	-2, 2, 1		1	-2
161	161	0	0	6/8	1	1		V7/ii	D	ii		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
162	162	0	0	6/8	1	1		#viio43/ii	D	ii		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
162	162	3/8	3/8	6/8	1	1		#viio2/ii	D	ii		#viio2/ii		#vii	o	2		ii			o7	0	1	-2, 7, 4, 1		7	-2
163	163	3/8	3/8	6/8	1	1		#viio43/ii	D	ii		#viio43/ii		#vii	o	43		ii			o7	0	1	1, -2, 7, 4		7	1
164	164	0	0	6/8	1	1		#viio2/ii	D	ii		#viio2/ii		#vii	o	2		ii			o7	0	1	-2, 7, 4, 1		7	-2
164	164	3/8	3/8	6/8	1	1		V7/ii	D	ii		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
