mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset:x	offset:y	label_type	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
5	4	1/4	1/4	2/4	1	1	V(#764)	0	-4	dcml	f	i		V(#764)		V			#764			M	1	1	1, 0, -3	6	1	1
5	4	3/8	3/8	2/4	1	1	V	0	-4	dcml	f	i		V		V						M	1	1	1, 5, 2		1	1
6	5	0	0	2/4	1	1	V43/III	0	-4	dcml	f	i		V43/III		V		43		III		Mm7	1	1	-1, -4, -2, 2		-2	-1
6	5	1/8	1/8	2/4	1	1	V2/III	0	-4	dcml	f	i		V2/III		V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
6	5	1/4	1/4	2/4	1	1	III6	0	-4	dcml	f	i		III6		III		6				M	1	1	1, -2, -3		-3	1
6	5	7/16	7/16	2/4	1	1	III	0	-4	dcml	f	i		III		III						M	1	1	-3, 1, -2		-3	-3
7	6	0	0	2/4	1	1	V43/III	0	-4	dcml	f	i		V43/III		V		43		III		Mm7	1	1	-1, -4, -2, 2		-2	-1
7	6	1/8	1/8	2/4	1	1	V2/III	0	-4	dcml	f	i		V2/III		V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
7	6	1/4	1/4	2/4	1	1	III6	0	-4	dcml	f	i		III6		III		6				M	1	1	1, -2, -3		-3	1
7	6	3/8	3/8	2/4	1	1	III	0	-4	dcml	f	i		III		III						M	1	1	-3, 1, -2		-3	-3
8	7	0	0	2/4	1	1	V43	0	-4	dcml	f	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
8	7	1/4	1/4	2/4	1	1	i	0	-4	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
8	7	15/32	15/32	2/4	1	1	VI	0	-4	dcml	f	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
9	8	0	0	2/4	1	1	iv	0	-4	dcml	f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
9	8	1/8	1/8	2/4	1	1	V	0	-4	dcml	f	i		V		V						M	1	1	1, 5, 2		1	1
9	8	3/8	3/8	2/4	1	1	V7	0	-4	dcml	f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
10	9	0	0	2/4	1	1	i\\	0	-4	dcml	f	i		i		i					\\	m	1	1	0, -3, 1		0	0
10	9	1/4	1/4	2/4	1	1	V7(4)	0	-4	dcml	f	i		V7(4)		V		7	4			Mm7	1	1	1, 0, 2, -1		1	1
10	9	5/16	5/16	2/4	1	1	V7(64)	0	-4	dcml	f	i		V7(64)		V		7	64			Mm7	1	1	1, 0, -3, -1		1	1
10	9	7/16	7/16	2/4	1	1	V7	0	-4	dcml	f	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
11	10	0	0	2/4	1	1	V(64)	0	-4	dcml	f	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
11	10	3/16	3/16	2/4	1	1	V	0	-4	dcml	f	i		V		V						M	1	1	1, 5, 2		1	1
11	10	1/4	1/4	2/4	1	1	i(#74)	0	-4	dcml	f	i		i(#74)		i			#74			m	1	1	0, -1, 1	5	0	0
11	10	3/8	3/8	2/4	1	1	i(9)	0	-4	dcml	f	i		i(9)		i			9			m	1	1	0, -3, 1	2	0	0
11	10	7/16	7/16	2/4	1	1	i	0	-4	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
12	11	0	0	2/4	1	1	i	0	-4	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
12	11	1/8	1/8	2/4	1	1	i6	0	-4	dcml	f	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
12	11	1/4	1/4	2/4	1	1	ii%7	0.146342	-4	dcml	f	i		ii%7		ii	%	7				%7	1	1	2, 1, 8, 0		2	2
12	11	5/16	5/16	2/4	1	1	V43	0.439026	-4	dcml	f	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
12	11	7/16	7/16	2/4	1	1	i	0	-4	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
13	12	0	0	2/4	1	1	V65	0	-4	dcml	f	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
13	12	1/8	1/8	2/4	1	1	i	0	-4	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
13	12	3/16	3/16	2/4	1	1	#viio7/V	-0.878052	-4	dcml	f	i		#viio7/V		#vii	o	7		V		o7	1	1	13, 10, 7, 4		13	13
14	13	0	0	2/4	1	1	V2/III	0	-4	dcml	f	i		V2/III		V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
14	13	1/4	1/4	2/4	1	1	III6	0	-4	dcml	f	i		III6		III		6				M	1	1	1, -2, -3		-3	1
15	14	0	0	2/4	1	1	V2/III	0	-4	dcml	f	i		V2/III		V		2		III		Mm7	1	1	-4, -2, 2, -1		-2	-4
15	14	1/4	1/4	2/4	1	1	III6	0	-4	dcml	f	i		III6		III		6				M	1	1	1, -2, -3		-3	1
16	15	0	0	2/4	1	1	V43	0	-4	dcml	f	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
16	15	1/4	1/4	2/4	1	1	i	0	-4	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
17	16	0	0	2/4	1	1	ii%43	0	-4	dcml	f	i		ii%43		ii	%	43				%7	1	1	8, 0, 2, 1		2	8
17	16	1/8	1/8	2/4	1	1	V	0.73171	-4	dcml	f	i		V		V						M	1	1	1, 5, 2		1	1
17	16	1/4	1/4	2/4	1	1	i\\	0	-4	dcml	f	i		i		i					\\	m	1	1	0, -3, 1		0	0
18	17	0	0	2/4	1	1	i	0	-5.5	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
18	17	1/4	1/4	2/4	1	1	#viio7/V	0	-5.5	dcml	f	i		#viio7/V		#vii	o	7		V		o7	1	1	13, 10, 7, 4		13	13
19	18	1/8	1/8	2/4	1	1	v.i	0.439026	-5.5	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
19	18	1/4	1/4	2/4	1	1	ii65	-0.153048	-5.5	dcml	f	v		ii65		ii		65				mm7	1	1	-1, 3, 0, 2		2	-1
19	18	3/8	3/8	2/4	1	1	V43/V	-0.306095	-5.5	dcml	f	v		V43/V		V		43		V		Mm7	1	1	3, 0, 2, 6		2	3
20	19	0	0	2/4	1	1	V	0.585368	-5	dcml	f	v		V		V						M	1	1	1, 5, 2		1	1
20	19	1/8	1/8	2/4	1	1	.Ger6	-0.279273	-5.5	dcml	f	v		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
20	19	3/8	3/8	2/4	1	1	V43/V	-3.20059	-5	dcml	f	v		V43/V		V		43		V		Mm7	1	1	3, 0, 2, 6		2	3
21	20	0	0	2/4	1	1	V	0.0268232	-5	dcml	f	v		V		V						M	1	1	1, 5, 2		1	1
21	20	1/8	1/8	2/4	1	1	.Ger6	-0.112814	-5	dcml	f	v		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
21	20	3/8	3/8	2/4	1	1	V2/V	-1.92256	-5	dcml	f	v		V2/V		V		2		V		Mm7	1	1	0, 2, 6, 3		2	0
22	21	0	0	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
22	21	1/4	1/4	2/4	1	1	i	0.612191	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
23	22	0	0	2/4	1	1	V7	0.306095	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
23	22	1/4	1/4	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
24	23	0	0	2/4	1	1	V	0	-4	dcml	f	v		V		V						M	1	1	1, 5, 2		1	1
24	23	3/8	3/8	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
25	24	0	0	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
25	24	1/8	1/8	2/4	1	1	i6	0	-4	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
25	24	1/4	1/4	2/4	1	1	V	0	-4	dcml	f	v		V		V						M	1	1	1, 5, 2		1	1
25	24	7/16	7/16	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
26	25	0	0	2/4	1	1	V65	0	-4	dcml	f	v		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
26	25	1/8	1/8	2/4	1	1	V43	0	-4	dcml	f	v		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
26	25	1/4	1/4	2/4	1	1	V	0	-4	dcml	f	v		V		V						M	1	1	1, 5, 2		1	1
26	25	7/16	7/16	2/4	1	1	V2	0	-4	dcml	f	v		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
27	26	0	0	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
27	26	7/16	7/16	2/4	1	1	i6	0	-4	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
28	27	0	0	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
29	28	0	0	2/4	1	1	i6	0.459143	-5	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
29	28	1/8	1/8	2/4	1	1	i	0.306095	-5	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
29	28	1/4	1/4	2/4	1	1	v6	-0.159753	-5	dcml	f	v		v6		v		6				m	1	1	-2, 2, 1		1	-2
29	28	7/16	7/16	2/4	1	1	v64	0	-5	dcml	f	v		v64		v		64				m	1	1	2, 1, -2		1	2
30	29	0	0	2/4	1	1	iv	0.146342	-4.5	dcml	f	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
30	29	1/8	1/8	2/4	1	1	iv6	0.166459	-4.5	dcml	f	v		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
30	29	1/4	1/4	2/4	1	1	III6	-0.139636	-4.5	dcml	f	v		III6		III		6				M	1	1	1, -2, -3		-3	1
30	29	7/16	7/16	2/4	1	1	III64	0	-4	dcml	f	v		III64		III		64				M	1	1	-2, -3, 1		-3	-2
31	30	0	0	2/4	1	1	.bII	0	-4	dcml	f	v		bII		bII						M	1	1	-5, -1, -4		-5	-5
31	30	1/8	1/8	2/4	1	1	.bII6	-0.132931	-4	dcml	f	v		bII6		bII		6				M	1	1	-1, -4, -5		-5	-1
31	30	1/4	1/4	2/4	1	1	i6	-0.139636	-4	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
32	31	0	0	2/4	1	1	V7/V	-0.153048	-4	dcml	f	v		V7/V		V		7		V		Mm7	1	1	2, 6, 3, 0		2	2
33	32	0	0	2/4	1	1	V7	0.306095	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
34	33	0	0	2/4	1	1	V7/iv	0	-4	dcml	f	v		V7/iv		V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
34	33	1/8	1/8	2/4	1	1	iv	0	-4	dcml	f	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
34	33	3/16	3/16	2/4	1	1	V7/VII	0	-4	dcml	f	v		V7/VII		V		7		VII		Mm7	1	1	-1, 3, 0, -3		-1	-1
34	33	1/4	1/4	2/4	1	1	#viio7	0	-4	dcml	f	v		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
34	33	3/8	3/8	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
35	34	0	0	2/4	1	1	i	0.585368	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
35	34	1/32	1/32	2/4	1	1	ii%43/iv	0	-4	dcml	f	v		ii%43/iv		ii	%	43		iv		%7	1	1	7, -1, 1, 0		1	7
35	34	3/32	3/32	2/4	1	1	#viio65	0	-4	dcml	f	v		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
35	34	5/32	5/32	2/4	1	1	i6	0	-4	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
35	34	7/32	7/32	2/4	1	1	@none	0	-4	dcml	f	v		@none		@none						m	1	1				
35	34	3/8	3/8	2/4	1	1	V65/iv	0	-4	dcml	f	v		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
36	35	0	0	2/4	1	1	V65/V	-0.306095	-6.5	dcml	f	v		V65/V		V		65		V		Mm7	1	1	6, 3, 0, 2		2	6
36	35	1/32	1/32	2/4	1	1	iv	0.306095	-6.5	dcml	f	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
36	35	3/32	3/32	2/4	1	1	V43	0	-6.5	dcml	f	v		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
36	35	5/32	5/32	2/4	1	1	i6	0	-6.5	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
36	35	7/32	7/32	2/4	1	1	V65	0.153048	-6.5	dcml	f	v		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
36	35	9/32	9/32	2/4	1	1	i	-0.146342	-6.5	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
36	35	11/32	11/32	2/4	1	1	V2/iv	-1.60976	-6.5	dcml	f	v		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
36	35	13/32	13/32	2/4	1	1	iv6	-1.33049	-6.5	dcml	f	v		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
36	35	7/16	7/16	2/4	1	1	#viio6/iv	-2.05549	-6.5	dcml	f	v		#viio6/iv		#vii	o	6		iv		o	1	1	1, -2, 4		4	1
36	35	15/32	15/32	2/4	1	1	iv	0.73171	-6.5	dcml	f	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
37	36	0	0	2/4	1	1	#viio7/V	0	-6.5	dcml	f	v		#viio7/V		#vii	o	7		V		o7	1	1	13, 10, 7, 4		13	13
37	36	1/4	1/4	2/4	1	1	.Ger6	-0.146342	-6.5	dcml	f	v		Ger6	Ger	vii	o	65	b3	V		M	1	1	-4, 0, -3, 6		6	-4
38	37	0	0	2/4	1	1	V(64)	0	-4	dcml	f	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
39	38	0	0	2/4	1	1	V7(9)	0	-4	dcml	f	v		V7(9)		V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
39	38	1/4	1/4	2/4	1	1	V(64)	0	-4	dcml	f	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
39	38	3/8	3/8	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
40	39	0	0	2/4	1	1	i\\	0	-4	dcml	f	v		i		i					\\	m	1	1	0, -3, 1		0	0
41	40	0	0	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
42	41	0	0	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
42	41	1/8	1/8	2/4	1	1	i6	0	-4	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
42	41	1/4	1/4	2/4	1	1	V43	0	-4	dcml	f	v		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
42	41	3/8	3/8	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
43	42	0	0	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
43	42	1/4	1/4	2/4	1	1	V43	0	-4	dcml	f	v		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
43	42	3/8	3/8	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
44	43	0	0	2/4	1	1	i\\	0	-4	dcml	f	v		i		i					\\	m	1	1	0, -3, 1		0	0
44	43	15/32	15/32	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
45	44	0	0	2/4	1	1	i	0	-4	dcml	f	v		i		i						m	1	1	0, -3, 1		0	0
45	44	3/8	3/8	2/4	1	1	V(64)	0	-4	dcml	f	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
45	44	15/32	15/32	2/4	1	1	V7	0	-4	dcml	f	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
46	45	0	0	2/4	1	1	i\\	0	-4	dcml	f	v		i		i					\\	m	1	1	0, -3, 1		0	0
46	45	1/4	1/4	2/4	1	1	V43/VI	0	-4	dcml	f	v		V43/VI		V		43		VI		Mm7	1	1	-2, -5, -3, 1		-3	-2
47	46	0	0	2/4	1	1	III.I	0	-4	dcml	f	III		I		I						M	1	0	0, 4, 1		0	0
48	47	0	0	2/4	1	1	V65	0	-4	dcml	f	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
48	47	7/16	7/16	2/4	1	1	V2	0	-4	dcml	f	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
49	48	0	0	2/4	1	1	I	0	-4	dcml	f	III		I		I						M	1	0	0, 4, 1		0	0
50	49	0	0	2/4	1	1	V7	0	-4	dcml	f	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
51	50	0	0	2/4	1	1	I6	0	-4	dcml	f	III		I6		I		6				M	1	0	4, 1, 0		0	4
51	50	1/8	1/8	2/4	1	1	I	0	-4	dcml	f	III		I		I						M	1	0	0, 4, 1		0	0
51	50	1/4	1/4	2/4	1	1	V7/IV	0.0201171	-4	dcml	f	III		V7/IV		V		7		IV		Mm7	1	0	0, 4, 1, -2		0	0
52	51	0	0	2/4	1	1	VI.I	-0.459143	-4	dcml	f	VI		I		I						M	1	0	0, 4, 1		0	0
53	52	0	0	2/4	1	1	V65	0	-4	dcml	f	VI		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
54	53	0	0	2/4	1	1	#v.i	0	-4	dcml	f	#v		i		i						m	1	1	0, -3, 1		0	0
55	54	0	0	2/4	1	1	iv64	0	-4	dcml	f	#v		iv64		iv		64				m	1	1	0, -1, -4		-1	0
56	55	0	0	2/4	1	1	ii.V	-0.0201171	-4	dcml	f	ii		V		V						M	1	1	1, 5, 2		1	1
57	56	0	0	2/4	1	1	V7	0.153048	-4	dcml	f	ii		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
58	57	0	0	2/4	1	1	i	0	-4	dcml	f	ii		i		i						m	1	1	0, -3, 1		0	0
58	57	1/4	1/4	2/4	1	1	V7(4)	0	-4	dcml	f	ii		V7(4)		V		7	4			Mm7	1	1	1, 0, 2, -1		1	1
58	57	3/8	3/8	2/4	1	1	V7	0	-4	dcml	f	ii		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
59	58	0	0	2/4	1	1	i6	0	-4	dcml	f	ii		i6		i		6				m	1	1	-3, 1, 0		0	-3
59	58	1/8	1/8	2/4	1	1	V65	0	-4	dcml	f	ii		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
59	58	1/4	1/4	2/4	1	1	i	0	-4	dcml	f	ii		i		i						m	1	1	0, -3, 1		0	0
59	58	3/8	3/8	2/4	1	1	V7/iv	0	-4	dcml	f	ii		V7/iv		V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
60	59	0	0	2/4	1	1	v.i6	0	-4	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
60	59	1/8	1/8	2/4	1	1	iv	0	-4	dcml	f	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
60	59	1/4	1/4	2/4	1	1	V(4)	0	-4	dcml	f	v		V(4)		V			4			M	1	1	1, 0, 2		1	1
60	59	3/8	3/8	2/4	1	1	V2	0	-4	dcml	f	v		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
61	60	0	0	2/4	1	1	i6	0	-6.5	dcml	f	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
61	60	1/8	1/8	2/4	1	1	V6	-0.153048	-6.5	dcml	f	v		V6		V		6				M	1	1	5, 2, 1		1	5
61	60	1/4	1/4	2/4	1	1	V7(4)/iv	-0.306095	-6.5	dcml	f	v		V7(4)/iv		V		7	4	iv		Mm7	1	1	0, -1, 1, -2		0	0
61	60	3/8	3/8	2/4	1	1	V7(+b2)/iv	0	-6.5	dcml	f	v		V7(+b2)/iv		V		7	+b2	iv		Mm7	1	1	0, 4, 1, -2	-12	0	0
62	61	0	0	2/4	1	1	V7(4)/VII	0.153048	-5	dcml	f	v		V7(4)/VII		V		7	4	VII		Mm7	1	1	-1, -2, 0, -3		-1	-1
62	61	1/8	1/8	2/4	1	1	V7(+b2)/VII	0	-5	dcml	f	v		V7(+b2)/VII		V		7	+b2	VII		Mm7	1	1	-1, 3, 0, -3	-6	-1	-1
62	61	1/4	1/4	2/4	1	1	V(4)/III	0	-5	dcml	f	v		V(4)/III		V			4	III		M	1	1	-2, -3, -1		-2	-2
62	61	5/16	5/16	2/4	1	1	V7/III	0.459143	-5	dcml	f	v		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
62	61	7/16	7/16	2/4	1	1	V6	-0.612191	-5	dcml	f	v		V6		V		6				M	1	1	5, 2, 1		1	5
63	62	0	0	2/4	1	1	i(4)	0	-4	dcml	f	v		i(4)		i			4			m	1	1	0, -1, 1		0	0
63	62	1/16	1/16	2/4	1	1	V6/bII	0	-4	dcml	f	v		V6/bII		V		6		bII		M	1	1	0, -3, -4		-4	0
63	62	1/4	1/4	2/4	1	1	.bII	0	-4	dcml	f	v		bII		bII						M	1	1	-5, -1, -4		-5	-5
63	62	3/8	3/8	2/4	1	1	V65/III	0	-4	dcml	f	v		V65/III		V		65		III		Mm7	1	1	2, -1, -4, -2		-2	2
64	63	0	0	2/4	1	1	III	0	-4	dcml	f	v		III		III						M	1	1	-3, 1, -2		-3	-3
64	63	3/16	3/16	2/4	1	1	V6/iv	0	-4	dcml	f	v		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
64	63	1/4	1/4	2/4	1	1	iv	0	-4	dcml	f	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
64	63	3/8	3/8	2/4	1	1	i.V6/III	0	-4	dcml	f	i		V6/III		V		6		III		M	1	1	2, -1, -2		-2	2
65	64	0	0	2/4	1	1	III	0	-4	dcml	f	i		III		III						M	1	1	-3, 1, -2		-3	-3
65	64	1/8	1/8	2/4	1	1	#viio7/iv	0	-4	dcml	f	i		#viio7/iv		#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4	4
65	64	1/4	1/4	2/4	1	1	iv	0	-4	dcml	f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
65	64	3/8	3/8	2/4	1	1	#viio65/iv	-1.45671	-4	dcml	f	i		#viio65/iv		#vii	o	65		iv		o7	1	1	1, -2, -5, 4		4	1
66	65	0	0	2/4	1	1	iv6	0	-4	dcml	f	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
66	65	3/16	3/16	2/4	1	1	i64	0	-4	dcml	f	i		i64		i		64				m	1	1	1, 0, -3		0	1
66	65	1/4	1/4	2/4	1	1	iv	0	-4	dcml	f	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
66	65	7/16	7/16	2/4	1	1	iv43	-1.31037	-4	dcml	f	i		iv43		iv		43				mm7	1	1	0, -3, -1, -4		-1	0
67	66	0	0	2/4	1	1	V65	0	-4.5	dcml	f	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
67	66	3/16	3/16	2/4	1	1	V2	0	-4.5	dcml	f	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
67	66	1/4	1/4	2/4	1	1	i6	0.0201171	-4.5	dcml	f	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
67	66	7/16	7/16	2/4	1	1	i	0	-4.5	dcml	f	i		i		i						m	1	1	0, -3, 1		0	0
68	67	0	0	2/4	1	1	V[V	0	-4.5	dcml	f	i	V	V		V						M	1	1	1, 5, 2		1	1
68	67	3/16	3/16	2/4	1	1	i	0	-4.5	dcml	f	i	V	i		i						m	1	1	0, -3, 1		0	0
69	68	0	0	2/4	1	1	V7	0	-4	dcml	f	i	V	V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
69	68	3/8	3/8	2/4	1	1	i	0	-4	dcml	f	i	V	i		i						m	1	1	0, -3, 1		0	0
70	69	0	0	2/4	1	1	V	0	-4	dcml	f	i	V	V		V						M	1	1	1, 5, 2		1	1
71	70	0	0	2/4	1	1	V	0	-5	dcml	f	i	V	V		V						M	1	1	1, 5, 2		1	1
71	70	1/8	1/8	2/4	1	1	#viio7/iv]	0	-5	dcml	f	i	V	#viio7/iv		#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4	4
71	70	3/8	3/8	2/4	1	1	V65/VI	0	-5	dcml	f	i		V65/VI		V		65		VI		Mm7	1	1	1, -2, -5, -3		-3	1
72	71	0	0	2/4	1	1	VI.I[I	0.153048	-5	dcml	f	VI	I	I		I						M	1	0	0, 4, 1		0	0
72	71	3/8	3/8	2/4	1	1	IV	0	-5	dcml	f	VI	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
73	72	0	0	2/4	1	1	I]	0	-4	dcml	f	VI	I	I		I						M	1	0	0, 4, 1		0	0
